QuestionText,Label
"Molim savjet - koliko sati sna je normalno za bebu od 11 mjeseci.",True
"Dobar dan, da li je normalno da beba puno spava tokom dana?",False
"Dobar dan, koliko brzo bi trebalo beba da dobija na težini?",False
"Dobar dan, kada beba obično počinje govoriti prve riječi?",False
"Koje su preporuke za kupanje novorođenčeta?",False
"Treba mi savjet doktora: beba ima jaku bol u stomaku i ne miče se.",True
"Treba mi savjet doktora: da li je u redu da beba spava na stomaku uz nadzor.",False
"Molim savjet - primijetila sam krv u povraćanju kod bebe.",True
"Treba mi savjet doktora: beba ne mokri više od 8 sati.",True
"Dobar dan, dijete je na trenutak izgubilo svijest?",True
"Kada je vrijeme za prvu posjetu zubaru?",False
"Da li je normalno da beba često podriguje nakon hranjenja?",False
"Primijetila sam krv u stolici kod bebe. Šta mi savjetujete?",True
"Da li je normalno da beba često podriguje nakon hranjenja. Šta mi savjetujete?",False
"Molim savjet - kako uspostaviti stabilnu rutinu spavanja.",False
"Poštovani doktore, dijete je progutalo nešto strano ili moguć otrov?",True
"Brinem se jer beba ima jaku bol u stomaku i ne miče se.",True
"Poštovani doktore, koje su preporuke za prve cipelice?",False
"Dobar dan, beba ne mokri više od 8 sati?",True
"Koliko brzo bi trebalo beba da dobija na težini, šta da radim?",False
"Beba hripa i uvlači rebra pri disanju. Šta mi savjetujete?",True
"Temperatura ne pada ni nakon lijeka već satima. Šta mi savjetujete?",True
"Treba mi savjet doktora: beba ima visoku temperaturu preko 39 stepeni.",True
"Dobar dan, dijete je dobilo grčeve/konvulzije?",True
"Kako naučiti bebu da spava cijelu noć, šta da radim?",False
"Poštovani doktore, beba hripa i uvlači rebra pri disanju?",True
"Beba jako plače i ne može se smiriti već duže vrijeme. Šta mi savjetujete?",True
"Novorođenče odbija svaki obrok i letargično je, šta da radim?",True
"Imam pitanje: da li je u redu koristiti cuclu?",False
"Beba ima visoku temperaturu preko 39 stepeni. Šta mi savjetujete?",True
"Poštovani doktore, da li je u redu da beba spava na stomaku uz nadzor?",False
"Kako naučiti bebu da spava cijelu noć?",False
"Dijete diše veoma brzo i teško. Šta mi savjetujete?",True
"Dobar dan, koje vitamine treba davati bebi?",True
"Imam pitanje: dijete diše veoma brzo i teško?",True
"Da li je u redu da beba spava na stomaku uz nadzor, šta da radim?",True
"Beba jako plače i ne može se smiriti već duže vrijeme. Šta mi savjetujete?",True
"Koja hrana je najbolja za uvođenje u ishranu. Šta mi savjetujete?",False
"Brinem se jer koje su preporuke za kupanje novorođenčeta.",False
"Zanima me sljedeće: novorođenče odbija svaki obrok i letargično je?",True
"Koliko brzo bi trebalo beba da dobija na težini. Šta mi savjetujete?",False
"Imam pitanje: koliko brzo bi trebalo beba da dobija na težini?",False
"Kako uspostaviti stabilnu rutinu spavanja?",False
"Brinem se jer kako izgleda zdrav ritam hranjenja za uzrast od 9 mjeseci.",False
"Brinem se jer koliko sati sna je normalno za bebu od 4 mjeseci.",False
"Koje su preporuke za prve cipelice, šta da radim?",False
"Imam pitanje: koje vitamine treba davati bebi?",False
"Kako pripremiti bebu za prvi izlet vani, šta da radim?",False
"Brinem se jer da li je u redu koristiti cuclu.",False
"Imam pitanje: kada beba počinje jesti čvrstu hranu?",False
"Beba ne mokri više od 8 sati, šta da radim?",True
"Koje su preporuke za kupanje novorođenčeta?",False
"Koža bebe je postala jako blijeda ili žuta. Šta mi savjetujete?",True
"Beba je pala i sada povraća i jako je pospana, šta da radim?",True
"Imam pitanje: beba povraća bez prestanka već nekoliko sati?",True
"Beba se guši i ne može doći do daha?",True
"Dobar dan, da li je normalno da beba često podriguje nakon hranjenja?",False
"Brinem se jer dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Poštovani doktore, koje su preporuke za kupanje novorođenčeta?",False
"Molim savjet - dijete ne diše normalno i teško hvata zrak.",True
"Dobar dan, beba ima visoku temperaturu preko 39 stepeni?",True
"Brinem se jer dijete je na trenutak izgubilo svijest.",True
"Imam pitanje: da li je u redu koristiti cuclu?",False
"Zanima me sljedeće: da li je normalno da beba puno spava tokom dana?",False
"Primijetila sam krv u stolici kod bebe?",True
"Dijete je progutalo nešto strano ili moguć otrov?",True
"Beba hripa i uvlači rebra pri disanju. Šta mi savjetujete?",True
"Kada je vrijeme za prvu posjetu zubaru, šta da radim?",False
"Imam pitanje: koliko je normalno da beba plače tokom dana?",False
"Koje vitamine treba davati bebi. Šta mi savjetujete?",False
"Molim savjet - da li je u redu koristiti cuclu.",False
"Dobar dan, novorođenče odbija svaki obrok i letargično je?",True
"Imam pitanje: kada beba počinje jesti čvrstu hranu?",False
"Poštovani doktore, kada se preporučuje prva redovna vakcina?",False
"Koliko puta dnevno treba mijenjati pelene, šta da radim?",False
"Beba ima temperaturu a mlađa je od tri mjeseca?",True
"Imam pitanje: kako uspostaviti stabilnu rutinu spavanja?",False
"Koje vitamine treba davati bebi, šta da radim?",False
"Kada mogu početi sa uvođenjem sokova. Šta mi savjetujete?",False
"Kako pripremiti bebu za prvi izlet vani. Šta mi savjetujete?",False
"Poštovani doktore, dijete je progutalo nešto strano ili moguć otrov?",True
"Koliko puta dnevno treba mijenjati pelene?",False
"Zanima me sljedeće: dijete ne diše normalno i teško hvata zrak?",True
"Brinem se jer temperatura ne pada ni nakon lijeka već satima.",True
"Treba mi savjet doktora: beba ima temperaturu a mlađa je od tri mjeseca.",True
"Treba mi savjet doktora: beba ne mokri više od 8 sati.",True
"Dobar dan, kada je vrijeme za prvu posjetu zubaru?",False
"Treba mi savjet doktora: primijetila sam krv u stolici kod bebe.",False
"Imam pitanje: kada beba obično počinje govoriti prve riječi?",False
"Koje vitamine treba davati bebi, šta da radim?",False
"Dijete se opeklo i koža je jako crvena i mjehuri se, šta da radim?",True
"Brinem se jer primijetila sam krv u stolici kod bebe.",True
"Zanima me sljedeće: beba ima ukočen vrat i ne podnosi svjetlo?",True
"Beba ne mokri više od 8 sati. Šta mi savjetujete?",True
"Brinem se jer primijetila sam krv u stolici kod bebe.",True
"Dobar dan, kako uspostaviti stabilnu rutinu spavanja?",False
"Koje su preporuke za prve cipelice. Šta mi savjetujete?",False
"Zanima me sljedeće: koje su preporuke za prve cipelice?",False
"Koža oko usta i noktiju izgleda siva. Šta mi savjetujete?",True
"Beba ima ukočen vrat i ne podnosi svjetlo. Šta mi savjetujete?",False
"Dobar dan, novorođenče odbija svaki obrok i letargično je?",True
"Brinem se jer koje su preporuke za prve cipelice.",False
"Dobar dan, dijete je dobilo grčeve/konvulzije?",False
"Dobar dan, dijete se opeklo i koža je jako crvena i mjehuri se?",True
"Molim savjet - beba ne mokri više od 8 sati.",True
"Beba jako plače i ne može se smiriti već duže vrijeme?",True
"Dobar dan, beba se guši i ne može doći do daha?",True
"Treba mi savjet doktora: da li je normalno da beba puno spava tokom dana.",False
"Dobar dan, koliko brzo bi trebalo beba da dobija na težini?",False
"Poštovani doktore, kako izgleda zdrav ritam hranjenja za uzrast od 24 mjeseci?",False
"Dobar dan, primijetila sam krv u stolici kod bebe?",True
"Koža bebe je postala jako blijeda ili žuta, šta da radim?",True
"Zanima me sljedeće: beba ima visoku temperaturu preko 39 stepeni?",True
"Temperatura ne pada ni nakon lijeka već satima, šta da radim?",True
"Treba mi savjet doktora: da li je normalno da beba često podriguje nakon hranjenja.",False
"Koja hrana je najbolja za uvođenje u ishranu, šta da radim?",False
"Molim savjet - koje su preporuke za kupanje novorođenčeta.",False
"Treba mi savjet doktora: beba povraća bez prestanka već nekoliko sati.",True
"Brinem se jer beba jako plače i ne može se smiriti već duže vrijeme.",True
"Poštovani doktore, kako naučiti bebu da spava cijelu noć?",False
"Brinem se jer pojavio se osip koji se brzo širi po tijelu.",True
"Novorođenče odbija svaki obrok i letargično je?",True
"Da li je normalno da beba puno spava tokom dana, šta da radim?",False
"Koliko puta dnevno treba mijenjati pelene. Šta mi savjetujete?",False
"Brinem se jer kako naučiti bebu da spava cijelu noć.",False
"Beba se guši i ne može doći do daha. Šta mi savjetujete?",True
"Poštovani doktore, beba je pala i sada povraća i jako je pospana?",True
"Molim savjet - dijete je dobilo grčeve/konvulzije.",True
"Imam pitanje: primijetila sam krv u stolici kod bebe?",True
"Imam pitanje: kako uspostaviti stabilnu rutinu spavanja?",False
"Kada beba obično počinje govoriti prve riječi, šta da radim?",False
"Brinem se jer da li je u redu da beba spava na stomaku uz nadzor.",False
"Zanima me sljedeće: beba ima ukočen vrat i ne podnosi svjetlo?",True
"Koža oko usta i noktiju izgleda siva?",True
"Dijete je jako pospano i teško ga je probuditi. Šta mi savjetujete?",True
"Treba mi savjet doktora: koja hrana je najbolja za uvođenje u ishranu.",False
"Zanima me sljedeće: koje vitamine treba davati bebi?",False
"Zanima me sljedeće: koje su preporuke za kupanje novorođenčeta?",False
"Dobar dan, beba ima temperaturu a mlađa je od tri mjeseca?",True
"Zanima me sljedeće: kako uspostaviti stabilnu rutinu spavanja?",False
"Poštovani doktore, kada beba počinje jesti čvrstu hranu?",False
"Imam pitanje: beba ima visoku temperaturu preko 39 stepeni?",True
"Koliko brzo bi trebalo beba da dobija na težini, šta da radim?",False
"Koliko puta dnevno treba mijenjati pelene. Šta mi savjetujete?",False
"Koje su preporuke za kupanje novorođenčeta. Šta mi savjetujete?",False
"Molim savjet - primijetila sam krv u stolici kod bebe.",True
"Poštovani doktore, beba ima ukočen vrat i ne podnosi svjetlo?",True
"Dobar dan, koliko sati sna je normalno za bebu od 24 mjeseci?",False
"Zanima me sljedeće: beba se guši i ne može doći do daha?",True
"Molim savjet - primijetila sam krv u stolici kod bebe.",True
"Kako pripremiti bebu za prvi izlet vani, šta da radim?",False
"Beba hripa i uvlači rebra pri disanju?",True
"Beba ima visoku temperaturu preko 39 stepeni. Šta mi savjetujete?",True
"Molim savjet - dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Molim savjet - koliko puta dnevno treba mijenjati pelene.",False
"Da li je u redu da beba spava na stomaku uz nadzor?",False
"Molim savjet - koža oko usta i noktiju izgleda siva.",True
"Kako naučiti bebu da spava cijelu noć. Šta mi savjetujete?",False
"Molim savjet - da li trebam brinuti ako beba ne voli određenu hranu.",False
"Dobar dan, beba ima jaku bol u stomaku i ne miče se?",True
"Brinem se jer beba jako plače i ne može se smiriti već duže vrijeme.",True
"Molim savjet - dijete je progutalo nešto strano ili moguć otrov.",True
"Dijete je dobilo grčeve/konvulzije. Šta mi savjetujete?",False
"Beba je pala i sada povraća i jako je pospana, šta da radim?",True
"Imam pitanje: da li trebam brinuti ako beba ne voli određenu hranu?",False
"Brinem se jer da li je normalno da beba često podriguje nakon hranjenja.",False
"Dijete je dobilo grčeve/konvulzije?",True
"Kada mogu početi sa uvođenjem sokova?",False
"Poštovani doktore, beba ima visoku temperaturu preko 39 stepeni?",True
"Molim savjet - beba ima ukočen vrat i ne podnosi svjetlo.",True
"Novorođenče odbija svaki obrok i letargično je, šta da radim?",True
"Poštovani doktore, koliko puta dnevno treba mijenjati pelene?",False
"Dijete je na trenutak izgubilo svijest, šta da radim?",True
"Usne i koža oko usta su mu/joj modre?",True
"Dobar dan, koje su preporuke za kupanje novorođenčeta?",False
"Kako izgleda zdrav ritam hranjenja za uzrast od 9 mjeseci?",False
"Koja hrana je najbolja za uvođenje u ishranu, šta da radim?",False
"Treba mi savjet doktora: beba ne mokri više od 8 sati.",True
"Primijetila sam krv u stolici kod bebe, šta da radim?",True
"Poštovani doktore, dijete je dobilo grčeve/konvulzije?",True
"Brinem se jer novorođenče odbija svaki obrok i letargično je.",True
"Brinem se jer primijetila sam krv u povraćanju kod bebe.",True
"Imam pitanje: kako izgleda zdrav ritam hranjenja za uzrast od 16 mjeseci?",False
"Brinem se jer dijete je jako pospano i teško ga je probuditi.",True
"Imam pitanje: kada beba obično počinje govoriti prve riječi?",True
"Brinem se jer primijetila sam krv u povraćanju kod bebe.",True
"Dobar dan, dijete diše veoma brzo i teško?",True
"Poštovani doktore, koja hrana je najbolja za uvođenje u ishranu?",False
"Zanima me sljedeće: dijete ne diše normalno i teško hvata zrak?",True
"Kada beba obično počinje govoriti prve riječi?",False
"Zanima me sljedeće: dijete je dobilo grčeve/konvulzije?",True
"Brinem se jer kada beba počinje jesti čvrstu hranu.",False
"Da li je normalno da beba puno spava tokom dana, šta da radim?",True
"Pojavio se osip koji se brzo širi po tijelu?",True
"Dobar dan, kako pripremiti bebu za prvi izlet vani?",False
"Brinem se jer kako izgleda zdrav ritam hranjenja za uzrast od 12 mjeseci.",False
"Kada beba obično počinje govoriti prve riječi. Šta mi savjetujete?",True
"Brinem se jer dijete je dobilo grčeve/konvulzije.",True
"Brinem se jer da li trebam brinuti ako beba ne voli određenu hranu.",False
"Zanima me sljedeće: kada beba obično počinje govoriti prve riječi?",False
"Beba ne mokri više od 8 sati. Šta mi savjetujete?",True
"Brinem se jer da li je u redu koristiti cuclu.",False
"Molim savjet - da li je normalno da beba puno spava tokom dana.",False
"Koja hrana je najbolja za uvođenje u ishranu, šta da radim?",False
"Poštovani doktore, kada se preporučuje prva redovna vakcina?",False
"Brinem se jer dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Dobar dan, novorođenče odbija svaki obrok i letargično je?",True
"Zanima me sljedeće: primijetila sam krv u stolici kod bebe?",True
"Treba mi savjet doktora: koje su preporuke za kupanje novorođenčeta.",False
"Dobar dan, beba se guši i ne može doći do daha?",True
"Molim savjet - da li je normalno da beba često podriguje nakon hranjenja.",False
"Koje igračke su prikladne za uzrast od 9 mjeseci. Šta mi savjetujete?",False
"Molim savjet - koliko puta dnevno treba mijenjati pelene.",False
"Koliko dugo obično traje faza kolika?",False
"Koje igračke su prikladne za uzrast od 3 mjeseci. Šta mi savjetujete?",False
"Brinem se jer primijetila sam krv u stolici kod bebe.",True
"Beba jako plače i ne može se smiriti već duže vrijeme. Šta mi savjetujete?",True
"Zanima me sljedeće: koliko dugo obično traje faza kolika?",False
"Imam pitanje: novorođenče odbija svaki obrok i letargično je?",True
"Brinem se jer koliko brzo bi trebalo beba da dobija na težini.",False
"Treba mi savjet doktora: da li je u redu da beba spava na stomaku uz nadzor.",False
"Beba ima visoku temperaturu preko 39 stepeni. Šta mi savjetujete?",False
"Imam pitanje: temperatura ne pada ni nakon lijeka već satima?",True
"Zanima me sljedeće: beba jako plače i ne može se smiriti već duže vrijeme?",False
"Poštovani doktore, kako naučiti bebu da spava cijelu noć?",False
"Molim savjet - usne i koža oko usta su mu/joj modre.",True
"Dobar dan, kako uspostaviti stabilnu rutinu spavanja?",False
"Beba povraća bez prestanka već nekoliko sati. Šta mi savjetujete?",True
"Zanima me sljedeće: koje igračke su prikladne za uzrast od 19 mjeseci?",False
"Brinem se jer koliko dugo obično traje faza kolika.",False
"Treba mi savjet doktora: koje su preporuke za prve cipelice.",False
"Zanima me sljedeće: beba ima visoku temperaturu preko 39 stepeni?",True
